pH,TDS,Turbidity,Safe
5.844673796,392.5325975,4.338056088,0
5.258414737,397.3375083,3.730792788,0
7.420640789,488.9763942,5.42376733,1
7.074251444,442.499532,4.878944116,1
8.189213851,400.9652703,3.709508878,1
7.744130994,377.6972828,5.207683455,1
8.289857906,328.5794292,4.289236735,1
8.025220021,479.8254966,4.134942729,1
8.848927372,490.0470946,5.992325027,0
6.438421804,416.5966342,3.380360394,0
8.205550719,403.7035016,5.12952782,1
8.310373672,472.3421246,3.493053886,1
7.833970824,529.7303121,4.814916877,1
8.142660401,520.2728606,4.617093489,1
5.896432475,311.0930645,4.280792929,0
4.3107015,338.9352709,3.172375491,0
7.895769121,408.8535622,4.391731338,1
6.862995092,594.7025458,5.343285034,1
6.30476863,388.339277,5.109934758,0
6.578680569,435.2829807,4.292042179,1
8.96724411,501.5326526,3.742255944,0
7.423088086,434.3502193,3.712681965,1
9.166758133,454.5437655,5.429266409,0
8.468694415,369.2897773,4.375598892,1
6.48615266,424.446185,3.246794305,0
4.439095783,489.5450548,3.844230761,0
7.79278353,437.3895263,4.047380786,1
7.205218264,424.4542545,3.465331089,1
6.569053876,523.0526626,4.204699129,1
4.29168773,359.4609502,4.616088554,0
4.921093903,410.1582218,3.285186851,0
6.727185265,431.651283,4.158248535,1
5.757088957,530.0529193,3.730185467,0
5.842359064,374.4550618,3.865295967,0
8.848103019,344.6937399,3.074799306,0
5.866250668,613.6335477,4.281313459,0
6.020995363,360.9328038,4.806016625,0
7.529929503,279.6649198,4.585321994,1
6.649705311,507.7900618,3.085178509,1
5.097786226,479.479409,4.829323364,0
6.483994508,605.3983749,2.688643285,0
5.669699209,410.6882969,1.910116645,0
8.127710424,445.7688122,4.244173211,1
9.106916915,447.167101,4.186726399,0
7.575757884,436.9889344,3.176432526,1
8.246369054,531.6026342,4.43325661,1
4.964070342,386.0711492,4.761700804,0
4.99139689,313.0096389,3.92659873,0
5.04562573,607.1025732,3.331786641,0
5.775330889,445.7668532,5.164259921,0
9.012100313,641.5258452,4.962329207,0
4.031610444,462.5351147,4.037939155,0
7.882123947,429.6901557,5.364172169,1
8.759488715,450.5359095,2.88957811,0
6.653649515,393.2539151,4.871406193,1
4.473882085,390.4268891,4.893656691,0
9.349469962,366.8131076,3.778022672,0
6.862936026,446.4943942,3.806093256,1
8.261405952,358.0973864,2.80042812,1
8.860324242,361.0372382,2.47667442,0
7.49651068,344.7183136,3.363403258,1
10.16417334,346.0305439,3.530940955,0
6.039823242,485.2544296,3.923766075,0
6.057904774,387.6181112,4.269753245,0
8.005016372,395.9768245,5.288776597,1
7.038347517,349.4310989,4.575578405,1
8.237091874,539.4647234,3.686074473,1
6.574083864,348.2645907,4.977323508,1
7.33810761,293.8342645,3.736379595,1
4.851103882,567.7222811,3.644106894,0
6.917920216,277.0508017,2.691485135,1
6.709336439,416.8980711,4.074387228,1
6.894050879,597.9792737,4.568843223,1
9.864727092,311.6355739,3.701895298,0
8.039696863,384.783185,3.826063248,1
9.824706476,355.831683,3.226035359,0
9.831401691,525.224717,3.311808138,0
6.528479453,305.6294093,4.063276428,1
4.09141145,510.0468968,5.95232482,0
6.175164949,338.9571983,3.341369291,0
8.736126384,448.5956405,3.368532611,0
8.240945815,301.9535508,4.666295331,1
9.152284709,447.5206554,3.7927771,0
6.317576554,398.5447626,3.399047914,0
5.692124157,350.0851155,4.682390726,0
7.191493719,533.5838575,4.320683961,1
7.381108534,536.1839,4.34273753,1
6.17251737,472.3690935,4.129984995,0
9.076317994,299.1942452,3.436985824,0
8.85411954,464.024917,3.461350424,0
6.768060049,465.352665,4.145806702,1
8.543216837,411.58131,2.847875248,0
9.564853066,442.7587559,3.182805359,0
5.49978773,338.3208398,3.668220483,0
5.195920669,278.3551233,5.375901894,0
7.283913577,389.2726454,3.571862512,1
5.872439859,422.3182271,3.741067233,0
5.735723555,581.9811912,4.732953571,0
6.158424006,369.6130841,5.080497555,0
7.294364433,437.0513643,3.336582332,1
7.054266774,413.2142305,4.780615832,1
5.665266377,365.0325034,4.571823611,0
8.310938776,478.3323603,4.408559684,1
7.096098311,330.2533754,4.569760036,1
7.957113516,467.479901,3.729873301,1
7.400238581,375.0282225,4.880119768,1
9.734619708,519.3803669,3.506502994,0
8.037761108,315.9134106,3.572519002,1
5.681810748,370.8606317,5.375156609,0
8.394509585,472.2760009,3.712472834,1
8.528292138,467.1483719,4.596923506,0
6.238053654,424.3287402,3.848306967,0
5.870615501,481.3417739,3.728785237,0
6.433726195,405.2787385,3.117918258,0
6.069363894,330.0837229,4.914809132,0
6.660461917,474.0077155,3.673135983,1
7.506111457,423.1100797,4.744006691,1
5.895145558,380.9990976,5.075214288,0
6.449236657,376.5813885,4.065148002,0
8.550525459,475.6460515,4.591997454,0
7.12263744,501.345347,3.750446965,1
8.558663124,458.9929359,2.590635463,0
4.624304291,475.3323571,3.424250049,0
6.091382724,471.477419,5.075519616,0
9.658661976,473.0648236,4.639386555,0
8.115624507,407.7216133,4.40881194,1
6.914868152,419.3049802,2.988611444,1
7.337924402,512.2323064,3.935513837,1
7.766114454,496.3635615,4.399902313,1
8.433974836,359.9744366,3.167712353,1
6.891549222,534.1669972,4.958936841,1
5.946160789,357.3585666,4.903632079,0
6.363836378,442.5435995,4.038983502,0
5.331799285,303.5967986,4.734873907,0
8.466013448,617.144794,3.94662054,0
7.426274011,374.1195225,4.363335813,1
5.708517435,468.8429845,3.344284854,0
6.559627885,498.313062,3.664463031,1
5.606315226,436.9215083,3.748740507,0
7.539337776,498.2829782,5.114128668,1
8.849702725,478.467047,2.987671524,0
7.682762474,371.6163971,5.044306092,1
6.448191032,295.7495252,3.932210321,0
10.19941269,570.9750271,4.384868014,0
7.76618666,346.2917846,3.674225442,1
9.756577628,436.4937616,3.749009258,0
6.406797813,461.3000946,4.573968265,0
8.445219159,293.4779981,4.400705862,1
4.137044913,500.1428984,4.327356027,0
7.675913621,397.7871189,5.040460815,1
5.70110097,647.3499388,5.956753498,0
6.376576427,364.1341734,4.161585515,0
5.517737316,401.3832642,4.523106008,0
3.854617678,332.0842934,4.290435046,0
7.558076302,561.7907605,4.169005267,1
7.387433763,275.0717123,3.830577272,1
7.763415107,348.4840391,4.113536187,1
7.509350205,460.7452673,4.321856147,1
5.057270546,553.3462602,4.432270873,0
5.830542049,410.9092889,5.19211665,0
5.859690474,622.9635748,2.747332827,0
8.891674051,496.9897916,4.522599229,0
10.15421907,437.1246646,3.730899269,0
7.683156515,324.0456808,4.781323094,1
7.455541163,468.8662639,2.930364596,1
4.81183249,333.0699111,2.860992949,0
5.720136479,528.2665235,3.513255496,0
9.961503137,422.0270716,5.215590495,0
10.18843265,351.0637876,4.635243483,0
6.262907282,478.1026928,4.594919156,0
7.399811394,397.0574736,3.803723818,1
9.271668544,292.8608167,3.744203632,0
4.704183667,306.7822306,4.1389944,0
8.65479265,405.0322471,5.148137888,0
8.018771949,421.1402783,4.356279098,1
8.189363356,394.4405812,3.688298056,1
9.341091803,333.5307684,4.5987865,0
4.89196004,463.4351018,3.904269955,0
6.056817845,279.1654357,3.358060807,0
5.655117422,612.3279735,4.401152242,0
7.890263353,293.9175991,4.636738763,1
8.811472248,389.3028092,5.587395988,0
4.12658131,342.7460401,3.504750791,0
5.735358659,541.2207702,4.085054788,0
8.000775801,420.1207129,4.519209518,1
8.77504747,488.4558615,3.830698864,0
8.303831038,370.9298085,3.392656701,1
5.082241432,342.408791,5.056378662,0
5.813546488,316.5795879,3.721425933,0
3.422394164,534.339086,3.676245975,0
5.913374864,387.0858873,2.499831969,0
6.78302374,483.824089,4.77880815,1
6.836059947,371.847136,4.952508247,1
4.884388229,495.4179535,3.616700535,0
8.331553235,294.1786394,2.69238888,1
7.819659154,504.908752,2.402337211,1
5.428356914,424.2094003,2.847843538,0
4.556656719,359.8300726,4.392257325,0
7.333003447,286.8907768,2.642003806,1
7.114386719,491.2160335,3.762682466,1
6.376950464,411.4711511,4.284387096,0
9.338235018,318.8836363,1.872572601,0
8.93387761,517.4900494,4.374796522,0
10.60058999,535.2245167,5.477700314,0
6.838816707,424.6661118,4.776536255,1
5.600876517,459.0155542,4.362033669,0
6.102533306,362.2621568,2.292573781,0
6.490922996,473.1503877,4.372333382,0
8.50697907,526.1123808,3.881793835,0
7.413288341,450.3617196,3.290105906,1
7.586235788,443.9584388,4.351335081,1
7.103348375,294.9155842,4.417193561,1
6.153495924,382.0567584,4.819970458,0
7.445189293,467.4441542,3.637894581,1
4.835297728,433.9118039,3.633760608,0
8.376279725,371.6158605,5.703962807,1
7.945909069,357.6969709,3.58543125,1
8.727778876,431.8677567,3.831540451,0
6.089430846,518.6094797,4.366860919,0
7.172323075,543.6858334,3.08421564,1
8.332953485,472.0960897,3.408299588,1
4.563370643,564.5269737,4.825179226,0
3.676844993,511.5876641,5.461473096,0
7.889079735,472.2741221,4.034040701,1
5.525768545,479.2378524,4.401412624,0
4.858055602,518.3855456,4.130972247,0
7.117578658,379.1379772,4.333401737,1
7.822257363,397.2211509,3.080865919,1
4.334057806,501.5669018,2.613532097,0
8.839583902,464.1846061,3.118039454,0
5.290666877,550.1374052,3.530573616,0
7.873271693,479.5613625,3.306392909,1
7.148440932,373.6248781,4.308569821,1
6.453605209,332.0500556,5.56826494,0
5.654118943,355.2754543,3.466264458,0
7.650683237,548.1553827,4.043710884,1
6.418203057,514.7485245,2.670976747,0
6.848000113,329.7108394,3.815227609,1
6.991685153,399.2921709,3.72482356,1
5.924799469,341.7403447,4.188927904,0
7.526680395,373.9367557,4.148223129,1
5.324641431,365.845248,3.652003355,0
9.038326069,447.594219,3.706265892,0
5.945988643,446.2193542,3.793329276,0
6.195086858,353.5070142,4.196558262,0
9.062822325,574.5814343,3.730369857,0
7.137428697,434.5042383,2.96418135,1
6.232010556,414.6507252,1.64151501,0
7.780868679,553.6167335,4.602026775,1
7.150046115,474.854039,2.633890804,1
4.574124682,487.2736283,3.086499926,0
6.179312078,398.4793173,2.951960935,0
5.566328463,418.3735821,3.424760734,0
7.185167714,424.0584184,3.955846978,1
6.990452677,350.5773702,5.184441995,1
5.810742057,517.5767619,3.436966862,0
7.444165852,235.0422835,3.820865704,1
4.374877632,501.5597252,3.030107847,0
6.602539772,452.1872326,3.592496085,1
6.857493758,367.8540248,4.306581068,1
6.789820821,400.6118991,4.512068205,1
8.560349291,469.1321169,2.939212581,0
8.277058198,482.5957093,3.751324091,1
6.921257043,528.2800236,3.540384278,1
5.63692356,532.342083,3.007138099,0
6.607503311,418.6420628,3.447111219,1
4.95141352,406.3720189,3.870681285,0
5.913132933,486.9837343,3.900211314,0
5.796236902,518.9443622,2.483643397,0
5.039673104,403.4209957,4.864866409,0
6.163519015,320.3560139,3.477244889,0
6.339142826,515.5750971,3.355765016,0
7.610672776,419.1315765,5.404817648,1
5.782079034,383.5270231,5.059361568,0
6.9204487,360.7556743,4.498818336,1
6.549187601,389.0308888,4.190311121,1
6.393231345,616.1213402,3.644388127,0
6.100245391,355.9424314,2.174898199,0
6.35943131,373.7412285,3.636494911,0
6.272474991,478.7459453,4.61253578,0
7.493843861,556.6576436,3.81994656,1
7.635264692,473.6433429,3.948303516,1
9.097617417,446.9924646,5.473663249,0
8.040144167,394.2460613,3.986459812,1
7.296908882,364.7948827,4.671448183,1
8.226808034,315.0781346,2.188701843,1
8.014183072,480.6676165,3.417076199,1
9.252893397,577.4913708,3.56643473,0
7.288112707,334.2116689,3.62698996,1
4.865444268,334.178652,5.070254359,0
4.762828659,502.7893959,2.471786245,0
5.141506877,431.5056768,4.510578266,0
4.886379804,411.8813745,3.227849086,0
9.454119448,431.9691822,4.05862601,0
7.000523221,331.3303525,4.333688587,1
8.32398215,470.7403123,4.153782657,1
6.643158712,341.4387805,4.562197671,1
6.758656471,449.9189927,2.743890222,1
8.628893415,529.6246177,3.071350371,0
9.794717849,363.6334032,2.807129775,0
5.376078292,444.8910439,3.629250322,0
5.603325961,346.3111586,3.900421361,0
8.592417714,499.3616904,3.701287942,0
7.266781486,472.9271938,3.919827045,1
8.064652809,445.370944,3.324112614,1
6.336456502,587.8415806,4.561219815,0
6.166348223,473.3139688,4.816304244,0
4.533399114,402.9465574,3.188640742,0
8.951652135,305.4173061,1.844371604,0
7.210773702,397.0549828,4.462408041,1
4.238282525,600.2950276,3.787425889,0
8.264090516,487.8788563,3.410510716,1
7.893312711,358.1854729,4.097360116,1
4.85558776,584.8271549,4.697153026,0
5.230453969,322.2176289,3.695615112,0
7.017295399,327.3804879,4.899611272,1
4.941972157,399.9474527,5.076146746,0
9.638222268,486.3676933,4.614369674,0
7.33739985,513.3649463,4.981833943,1
8.257596525,371.4034751,4.528574925,1
8.31526762,416.6410808,4.128525361,1
7.171593555,362.2172579,4.62273611,1
6.941278904,409.0665769,4.178959772,1
6.888547603,620.981006,2.901432044,0
6.833111019,288.5088072,3.021573595,1
8.247958056,328.3997635,4.723230706,1
8.9223798,441.7651579,5.82182599,0
7.356056778,247.9180305,4.54991684,1
9.752703227,420.3334571,3.422110475,0
6.844141767,505.1083787,3.412853175,1
6.910765112,395.3391019,4.340148944,1
8.801846046,345.4893819,4.031495953,0
6.283103588,398.5177031,2.663920734,0
6.35403811,438.0443314,4.935240394,0
5.92876734,457.6377864,3.59291229,0
6.823642006,368.4375609,3.386362672,1
7.342231249,356.1666021,4.261504364,1
7.146019716,365.2729653,5.393476357,1
5.089387791,437.4787786,3.054045201,0
8.594217251,425.8680392,4.489544794,0
8.149437298,435.2784339,4.949257361,1
9.271578533,526.7760806,3.54960841,0
7.021617481,343.3492349,3.85563625,1
7.833361001,296.2607844,4.270973138,1
6.643734376,448.564049,3.920607408,1
6.761413709,376.4888875,4.350206872,1
7.243482154,412.011733,4.763578512,1
7.990658239,333.9461966,3.160917459,1
7.612516823,318.0426478,2.939593472,1
6.080992869,349.2096228,2.09178684,0
7.888424515,441.2161933,2.998065931,1
6.658833572,546.4823287,3.96974044,1
7.22299756,531.9594624,3.96625851,1
6.427720561,339.9769921,2.9044534,0
5.023380784,344.5995093,4.477351412,0
8.163999618,516.3545597,3.673088094,1
5.272156459,479.4025091,4.063825854,0
6.903074331,363.9509908,4.473887011,1
7.466558358,505.3614174,4.991674871,1
7.397650663,294.1656228,3.078478788,1
5.53953369,315.2668113,3.755660187,0
7.376161138,537.996625,4.010235394,1
9.318613916,481.9019289,4.642719286,0
6.701940912,297.7636847,4.179449581,1
5.547576263,344.7160528,4.448670726,0
9.001822865,440.5430991,3.976873452,0
9.130768887,525.9922871,4.771443755,0
4.07792047,444.4542113,4.789052053,0
7.125211076,457.0681623,3.908075346,1
7.171223723,387.5621917,2.2090918,1
6.9777441,348.8435757,3.530622694,1
6.35716672,319.7850761,5.222077291,0
8.339436757,430.5598517,4.133696122,1
6.27695651,418.5432378,3.214286497,0
9.871791232,375.4114701,3.652263831,0
4.317187354,274.6965401,4.078277145,0
4.227537386,454.5552078,4.479628314,0
4.140077139,348.9713949,3.167582571,0
5.349997297,424.0034993,3.838721385,0
7.578014308,635.8884841,3.503818511,0
7.710137891,432.0307099,3.898670803,1
8.330743319,367.0443791,2.408049129,1
6.510972335,510.0297248,3.96252511,1
6.934310583,395.7386306,4.210975273,1
8.618653849,582.1106056,4.141341849,0
8.460963964,257.0077177,4.728493823,1
4.004248333,295.6751366,4.445946436,0
3.762097646,374.5430686,4.98606933,0
3.795132905,485.3119536,3.185083168,0
5.660736311,201.6197368,5.016187559,0
9.396148399,493.1794166,4.606058055,0
7.817901281,580.0952246,4.622667687,1
6.970036694,377.6493439,4.27528772,1
6.58800729,568.4205679,4.216454466,1
9.00435217,347.2194568,3.527893471,0
4.328282516,344.3989116,3.708525863,0
7.417823927,324.427772,3.470812079,1
7.928831289,332.0688251,3.413572943,1
7.975329901,612.0949257,3.306129017,0
9.504157788,355.9372383,4.343041373,0
5.158722568,392.433377,4.094605278,0
3.923473633,489.7453464,4.582982366,0
5.849778285,373.5482145,3.643815888,0
5.890870359,515.7549359,4.37077656,0
5.963479205,405.4855099,3.727813323,0
6.106759636,400.4512684,3.924967064,0
6.898932482,403.8240027,3.688455553,1
8.091812332,299.8869966,4.370031238,1
8.886979332,336.9129341,4.731195077,0
6.532097274,270.0553938,4.599324041,1
7.833980482,388.7455015,4.254477177,1
6.782868548,420.8308663,5.468590847,1
8.28876546,431.1674675,3.580523461,1
7.528980405,549.9873176,3.644409765,1
9.764658134,446.8791487,3.024571178,0
10.19166524,370.274621,3.403422698,0
6.657793591,452.3060416,3.868925702,1
7.00523014,303.4963734,3.58986576,1
6.227841922,339.3447401,4.599573327,0
6.392760459,507.1288333,4.421528142,0
6.088022489,485.4231793,4.173083496,0
3.961389047,307.4333027,4.0929659,0
4.275159673,419.5129576,3.732856051,0
7.301903491,456.2597911,3.430699188,1
6.79809746,505.6656389,3.571622599,1
5.808238634,400.7431603,4.81906373,0
5.679330465,433.4446652,3.292071095,0
7.783305613,413.0758196,5.045619628,1
6.316470521,449.178061,4.902735486,0
8.605374455,448.8580062,3.665323341,0
7.057552646,338.4978145,4.486402627,1
4.850104171,541.3060967,3.885385518,0
4.560916536,475.2102159,4.123621736,0
9.130828108,447.8054645,3.074134305,0
4.233558617,493.836379,3.515672079,0
5.571019711,465.3469791,3.931306748,0
8.527142498,418.6196001,2.649423905,0
4.570854413,356.0757689,4.484185987,0
8.903733775,288.2212976,4.365169642,0
9.45993051,324.0473755,3.322889738,0
6.040281662,448.6664233,5.761580322,0
4.663492192,339.7373044,3.742293454,0
5.726336216,405.51722,3.912289082,0
4.281522089,468.4453962,4.371167168,0
7.948488372,346.6422674,3.891124346,1
6.825647037,507.0165728,2.804480385,1
7.285371191,457.8915325,3.694482047,1
5.984941215,286.9215581,3.488675274,0
5.368988344,432.2095447,3.73788278,0
4.016590233,421.8798537,4.417134153,0
7.719000805,439.0553562,2.884818771,1
5.983731294,441.0865633,3.84938277,0
7.732601709,401.2348152,3.854993746,1
8.847880711,496.1982994,4.143450992,0
7.561832948,463.7476806,4.032150342,1
8.758560056,419.534133,4.444375642,0
3.832917409,460.8706469,4.768660397,0
3.730128007,520.2011294,4.943032174,0
5.801571267,380.3234402,4.425377564,0
3.678431807,495.9149193,4.480108576,0
5.14358748,524.4659995,3.09616449,0
6.628256197,358.0463182,4.464457184,1
4.497585145,382.2243701,4.965738556,0
